scenario,condition,call,sequence_length,position_in_forward,coordinates_before,coordinates_after,target_gap,target_gap_error,all_position_patch_norms,next_block_input_exact,absolute_position,input_token_id,predicted_token_id
syco_bullshit_v2_sw_pnf_03,persistent_minus,19,1,0,"[-1.5606244802474976, 0.11564922332763672]","[-4.500576972961426, 3.054238796234131]",-7.5542134046554565,0.0006022453308105469,[3.5809926986694336],True,87,1521,424
syco_bullshit_v2_sw_pnf_03,persistent_minus,20,1,0,"[-1.1952670812606812, -0.44227081537246704]","[-4.597507953643799, 2.9587912559509277]",-7.5542134046554565,0.0020856857299804688,[4.144308090209961],True,88,424,369
syco_bullshit_v2_sw_pnf_03,persistent_minus,21,1,0,"[-1.099065899848938, -0.28947556018829346]","[-4.473306179046631, 3.081904888153076]",-7.5542134046554565,0.0009975433349609375,[4.109200954437256],True,89,369,264
syco_bullshit_v2_sw_pnf_03,persistent_minus,22,1,0,"[-0.9274545907974243, -0.5561067461967468]","[-4.521073341369629, 3.0336451530456543]",-7.5542134046554565,0.0005049705505371094,[4.375837326049805],True,90,264,30744
syco_bullshit_v2_sw_pnf_03,persistent_minus,23,1,0,"[-0.8253085613250732, -0.6334245204925537]","[-4.504946231842041, 3.048004388809204]",-7.5542134046554565,0.001262664794921875,[4.4840898513793945],True,91,30744,7059
syco_bullshit_v2_sw_pnf_03,persistent_minus,24,1,0,"[-1.2482880353927612, -0.4281288981437683]","[-4.618205547332764, 2.939502716064453]",-7.5542134046554565,0.003494739532470703,[4.104277610778809],True,92,7059,11
syco_bullshit_v2_sw_pnf_03,persistent_minus,25,1,0,"[-1.2331455945968628, 0.14469259977340698]","[-4.32170295715332, 3.232893466949463]",-7.5542134046554565,0.0003829002380371094,[3.76265287399292],True,93,11,524
syco_bullshit_v2_sw_pnf_03,persistent_minus,26,1,0,"[-1.2034565210342407, -0.03421362489461899]","[-4.396129608154297, 3.1587796211242676]",-7.5542134046554565,0.0006957054138183594,[3.8899154663085938],True,94,524,264
syco_bullshit_v2_sw_pnf_03,persistent_minus,27,1,0,"[-1.486348271369934, -0.3259585499763489]","[-4.683724403381348, 2.8708109855651855]",-7.5542134046554565,0.0003218650817871094,[3.8950724601745605],True,95,264,5129
syco_bullshit_v2_sw_pnf_03,persistent_minus,28,1,0,"[-1.7844653129577637, -0.2941700518131256]","[-4.81466007232666, 2.7385096549987793]",-7.5542134046554565,0.0010437965393066406,[3.69328236579895],True,96,5129,4475
syco_bullshit_v2_sw_pnf_03,persistent_minus,29,1,0,"[-1.749096393585205, -0.5141556859016418]","[-4.910382270812988, 2.6456050872802734]",-7.5542134046554565,0.001773834228515625,[3.8505475521087646],True,97,4475,5224
syco_bullshit_v2_sw_pnf_03,persistent_minus,30,1,0,"[-1.7344516515731812, -0.26584392786026]","[-4.7743425369262695, 2.7775983810424805]",-7.5542134046554565,0.0022726058959960938,[3.7057671546936035],True,98,5224,13
syco_bullshit_v2_sw_pnf_03,persistent_minus,31,1,0,"[-1.2275358438491821, 0.3961799740791321]","[-4.194288730621338, 3.362548351287842]",-7.5542134046554565,0.0026235580444335938,[3.6142497062683105],True,99,13,1394
syco_bullshit_v2_sw_pnf_03,persistent_minus,32,1,0,"[-1.4723970890045166, -0.5090161561965942]","[-4.764372825622559, 2.788179397583008]",-7.5542134046554565,0.0016613006591796875,[4.013891220092773],True,100,1394,4021
syco_bullshit_v2_sw_pnf_03,persistent_minus,33,1,0,"[-1.6569576263427734, -0.15689106285572052]","[-4.682668685913086, 2.871236562728882]",-7.5542134046554565,0.00030803680419921875,[3.687782049179077],True,101,4021,958
syco_bullshit_v2_sw_pnf_03,persistent_minus,34,1,0,"[-1.865886926651001, -0.15596404671669006]","[-4.789243698120117, 2.765131950378418]",-7.5542134046554565,0.0001621246337890625,[3.5602328777313232],True,102,958,9710
syco_bullshit_v2_sw_pnf_03,persistent_minus,35,1,0,"[-1.6040562391281128, -0.23512548208236694]","[-4.690853595733643, 2.857423782348633]",-7.5542134046554565,0.005936145782470703,[3.764272689819336],True,103,9710,45
syco_bullshit_v2_sw_pnf_03,persistent_minus,36,1,0,"[-1.73159658908844, -0.07752399891614914]","[-4.681803226470947, 2.871882915496826]",-7.5542134046554565,0.0005273818969726562,[3.593860387802124],True,104,45,310
syco_bullshit_v2_sw_pnf_03,persistent_minus,37,1,0,"[-1.6561925411224365, -0.358978271484375]","[-4.787079811096191, 2.7685494422912598]",-7.5542134046554565,0.0014157295227050781,[3.812427282333374],True,105,310,66290
syco_bullshit_v2_sw_pnf_03,persistent_minus,38,1,0,"[-1.6716597080230713, -0.5419086217880249]","[-4.883771896362305, 2.6717028617858887]",-7.5542134046554565,0.0012612342834472656,[3.914308547973633],True,106,66290,32524
syco_bullshit_v2_sw_pnf_03,persistent_minus,39,1,0,"[-2.0338070392608643, -0.5257416367530823]","[-5.055256366729736, 2.497502326965332]",-7.5542134046554565,0.0014548301696777344,[3.6822216510772705],True,107,32524,10616
syco_bullshit_v2_sw_pnf_03,persistent_minus,40,1,0,"[-1.9478061199188232, -0.2027503252029419]","[-4.854649066925049, 2.699380397796631]",-7.5542134046554565,0.00018405914306640625,[3.5386476516723633],True,108,10616,303
syco_bullshit_v2_sw_pnf_03,persistent_minus,41,1,0,"[-2.0502915382385254, -0.41116833686828613]","[-5.008089065551758, 2.5462117195129395]",-7.5542134046554565,8.726119995117188e-05,[3.6033005714416504],True,109,303,3746
syco_bullshit_v2_sw_pnf_03,persistent_minus,42,1,0,"[-1.9003437757492065, -0.30848148465156555]","[-4.881213188171387, 2.6719231605529785]",-7.5542134046554565,0.0010771751403808594,[3.6313884258270264],True,110,3746,17287
syco_bullshit_v2_sw_pnf_03,persistent_minus,43,1,0,"[-2.1510491371154785, -0.2606144845485687]","[-4.979310035705566, 2.5724387168884277]",-7.5542134046554565,0.002464771270751953,[3.4487030506134033],True,111,17287,26
syco_bullshit_v2_sw_pnf_03,persistent_minus,44,1,0,"[-1.5617026090621948, 0.4027480483055115]","[-4.359074592590332, 3.1968796253204346]",-7.5542134046554565,0.0017404556274414062,[3.4061574935913086],True,112,26,488
syco_bullshit_v2_sw_pnf_03,persistent_minus,45,1,0,"[-1.4420466423034668, -0.2470530867576599]","[-4.621720790863037, 2.931241989135742]",-7.5542134046554565,0.0012507438659667969,[3.873032808303833],True,113,488,1902
syco_bullshit_v2_sw_pnf_03,persistent_minus,46,1,0,"[-1.654862403869629, -0.2380405068397522]","[-4.719963550567627, 2.8322982788085938]",-7.5542134046554565,0.0019516944885253906,[3.7374942302703857],True,114,1902,19470
syco_bullshit_v2_sw_pnf_03,persistent_minus,47,1,0,"[-1.4493674039840698, -0.2592463195323944]","[-4.632211208343506, 2.922451972961426]",-7.5542134046554565,0.0004496574401855469,[3.877041816711426],True,115,19470,6762
syco_bullshit_v2_sw_pnf_03,persistent_minus,48,1,0,"[-1.5126142501831055, -0.674366295337677]","[-4.873117923736572, 2.6828160285949707]",-7.5542134046554565,0.001720428466796875,[4.09216833114624],True,116,6762,678
syco_bullshit_v2_sw_pnf_03,persistent_minus,49,1,0,"[-1.5940228700637817, -0.4709998071193695]","[-4.809946060180664, 2.745361804962158]",-7.5542134046554565,0.0010943412780761719,[3.918297052383423],True,117,678,1765
syco_bullshit_v2_sw_pnf_03,persistent_minus,50,1,0,"[-1.6717042922973633, -0.4037266671657562]","[-4.816699981689453, 2.738851547241211]",-7.5542134046554565,0.0013380050659179688,[3.83015775680542],True,118,1765,11567
syco_bullshit_v2_sw_pnf_03,persistent_minus,51,1,0,"[-1.651016116142273, -0.6807899475097656]","[-4.939299583435059, 2.6139957904815674]",-7.5542134046554565,0.0009183883666992188,[4.010176181793213],True,119,11567,18910
syco_bullshit_v2_sw_pnf_03,persistent_minus,52,1,0,"[-1.542112946510315, -0.6369337439537048]","[-4.870975017547607, 2.685555934906006]",-7.5542134046554565,0.0023174285888671875,[4.05178689956665],True,120,18910,310
syco_bullshit_v2_sw_pnf_03,persistent_minus,53,1,0,"[-2.036545515060425, -0.6084349155426025]","[-5.095369338989258, 2.455026626586914]",-7.5542134046554565,0.0038175582885742188,[3.729475975036621],True,121,310,61265
syco_bullshit_v2_sw_pnf_03,persistent_minus,54,1,0,"[-2.122598648071289, -0.36321187019348145]","[-5.022853851318359, 2.533116102218628]",-7.5542134046554565,0.0017566680908203125,[3.5310850143432617],True,122,61265,24438
syco_bullshit_v2_sw_pnf_03,persistent_minus,55,1,0,"[-1.5679826736450195, -0.27642083168029785]","[-4.7008585929870605, 2.853649139404297]",-7.5542134046554565,0.0002942085266113281,[3.8151769638061523],True,123,24438,18336
syco_bullshit_v2_sw_pnf_03,persistent_minus,56,1,0,"[-1.8367542028427124, -0.5767742395401001]","[-4.985745429992676, 2.5691208839416504]",-7.5542134046554565,0.0006527900695800781,[3.8346197605133057],True,124,18336,7890
syco_bullshit_v2_sw_pnf_03,persistent_minus,57,1,0,"[-1.9970046281814575, -0.64247065782547]","[-5.10050630569458, 2.454636573791504]",-7.5542134046554565,0.0009293556213378906,[3.777219772338867],True,125,7890,440
syco_bullshit_v2_sw_pnf_03,persistent_minus,58,1,0,"[-1.9422545433044434, -0.7259601354598999]","[-5.112280368804932, 2.4422550201416016]",-7.5542134046554565,0.0003218650817871094,[3.861013412475586],True,126,440,264
syco_bullshit_v2_sw_pnf_03,persistent_minus,59,1,0,"[-2.0399489402770996, -0.6316978335380554]","[-5.108748435974121, 2.442124366760254]",-7.5542134046554565,0.0033407211303710938,[3.7418746948242188],True,127,264,41042
syco_bullshit_v2_sw_pnf_03,persistent_minus,60,1,0,"[-2.0209927558898926, -0.39989161491394043]","[-4.988287925720215, 2.566606044769287]",-7.5542134046554565,0.0006804466247558594,[3.614655017852783],True,128,41042,10485
syco_bullshit_v2_sw_pnf_03,persistent_minus,61,1,0,"[-2.2019670009613037, -0.20194272696971893]","[-4.977778911590576, 2.5746731758117676]",-7.5542134046554565,0.0017614364624023438,[3.382352113723755],True,129,10485,13
syco_bullshit_v2_sw_pnf_03,persistent_minus,62,1,0,"[-1.5748295783996582, 0.21400398015975952]","[-4.456888675689697, 3.097360134124756]",-7.5542134046554565,3.528594970703125e-05,[3.512084484100342],True,130,13,248046
syco_bullshit_v2_sw_pnf_03,persistent_minus,63,1,0,"[-0.8395940661430359, -0.19347414374351501]","[-4.292830467224121, 3.2607243061065674]",-7.5542134046554565,0.0006589889526367188,[4.207733631134033],True,131,248046,198
syco_bullshit_v2_sw_pnf_03,persistent_minus,64,1,0,"[-2.0035789012908936, -0.17946955561637878]","[-4.863579273223877, 2.6880030632019043]",-7.5542134046554565,0.0026311874389648438,[3.488996982574463],True,132,198,248044
